co_grupo;co_sub_grupo;no_grupo;no_sub_grupo;co_forma_organizacao;no_forma_organizacao;co_procedimento;no_procedimento;tp_complexidade;tp_sexo;qtde_max_execucao;qtde_dias_permanencia;qtde_pontos;vl_idade_minima;vl_idade_maxima;vl_sh;vl_sa;vl_sp;co_financiamento;co_rubrica;qtde_tempo_permanencia;dt_competencia
06;04;Medicamentos;Componente especializado da assistência farmacêutica;35;Inibidores da fosfodiesterase;0604350031;SILDENAFILA 50 MG (POR COMPRIMIDO);3;I;0093;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;36;Inibidores da HMG-CoA redutase;0604360118;PRAVASTATINA 20MG (POR COMPRIMIDO);3;I;0062;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;36;Inibidores da HMG-CoA redutase;0604360070;LOVASTATINA 10 MG (POR COMPRIMIDO);3;I;0248;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;36;Inibidores da HMG-CoA redutase;0604360045;ATORVASTATINA 80 MG (POR COMPRIMIDO);3;I;0031;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;36;Inibidores da HMG-CoA redutase;0604360061;FLUVASTATINA 40 MG (POR CAPSULA);3;I;0062;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;36;Inibidores da HMG-CoA redutase;0604360053;FLUVASTATINA 20 MG (POR CAPSULA);3;I;0124;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;36;Inibidores da HMG-CoA redutase;0604360037;ATORVASTATINA 40 MG (POR COMPRIMIDO);3;I;0062;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;36;Inibidores da HMG-CoA redutase;0604360100;PRAVASTATINA 10 MG (POR COMPRIMIDO);3;I;0124;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;36;Inibidores da HMG-CoA redutase;0604360126;PRAVASTATINA 40 MG (POR COMPRIMIDO);3;I;0031;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;36;Inibidores da HMG-CoA redutase;0604360010;ATORVASTATINA 10 MG (POR COMPRIMIDO);3;I;0248;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;36;Inibidores da HMG-CoA redutase;0604360029;ATORVASTATINA 20 MG (POR COMPRIMIDO);3;I;0124;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;36;Inibidores da HMG-CoA redutase;0604360088;LOVASTATINA 20 MG (POR COMPRIMIDO);3;I;0124;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;36;Inibidores da HMG-CoA redutase;0604360096;LOVASTATINA 40 MG (POR COMPRIMIDO);3;I;0062;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;37;Inibidores da monoamino oxidase tipo b;0604370016;SELEGILINA 5 MG (POR COMPRIMIDO);3;I;0062;9999;0000;0000;1571;000000000000;000000000057;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;37;Inibidores da monoamino oxidase tipo b;0604370032;RASAGILINA 1 MG (POR COMPRIMIDO);3;I;0031;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;37;Inibidores da monoamino oxidase tipo b;0604370024;SELEGILINA 10 MG (POR DRAGEA OU COMPRIMIDO);3;I;0031;9999;0000;0000;1571;000000000000;000000000121;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;38;Inibidores do fator de necrose tumoral alfa (TNF-a);0604380046;INFLIXIMABE 10 MG/ML INJETAVEL (POR FRASCO-AMPOLA COM 10 ML);3;I;0010;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;38;Inibidores do fator de necrose tumoral alfa (TNF-a);0604380070;CERTOLIZUMABE PEGOL 200 MG/ML INJETÁVEL (POR SERINGA PREENCHIDA);3;I;0006;9999;0000;0216;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;38;Inibidores do fator de necrose tumoral alfa (TNF-a);0604380097;ADALIMUMABE 40 MG INJETÁVEL (FRASCO AMPOLA);3;I;0004;9999;0000;0024;0227;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;38;Inibidores do fator de necrose tumoral alfa (TNF-a);0604380127;ADALIMUMABE 40 MG INJETÁVEL ( POR SERINGA PREENCHIDA)( BIOSSIMILAR A);3;I;0007;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;38;Inibidores do fator de necrose tumoral alfa (TNF-a);0604380100;ETANERCEPTE 50 MG INJETÁVEL (POR FRASCO-AMPOLA OU SERINGA PREENCHIDA)(BIOSSIMILAR A);3;I;0005;9999;0000;0216;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;38;Inibidores do fator de necrose tumoral alfa (TNF-a);0604380054;INFLIXIMABE 10 MG/ML INJETAVEL (POR FRASCO-AMPOLA COM 10 ML);3;I;0010;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;38;Inibidores do fator de necrose tumoral alfa (TNF-a);0604380062;ADALIMUMABE 40 MG INJETÁVEL (POR SERINGA PREENCHIDA);3;I;0007;9999;0000;0072;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;38;Inibidores do fator de necrose tumoral alfa (TNF-a);0604380038;ETANERCEPTE 50MG INJETAVEL (POR FRASCO-AMPOLA OU SERINGA PREENCHIDA)(ORIGINADOR);3;I;0005;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;38;Inibidores do fator de necrose tumoral alfa (TNF-a);0604380135;ADALIMUMABE 40 MG INJETÁVEL (POR SERINGA PREENCHIDA) (BIOSSIMILAR B);3;I;0007;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;38;Inibidores do fator de necrose tumoral alfa (TNF-a);0604380119;INFLIXIMABE 10 MG /ML INJETÁVEL (POR FRASCO-AMPOLA COM 10 ML) (BIOSSIMILAR A);3;I;0010;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;38;Inibidores do fator de necrose tumoral alfa (TNF-a);0604380020;ETANERCEPTE 25 MG INJETÁVEL (POR FRASCO-AMPOLA OU SERINGA PREENCHIDA);3;I;0010;9999;0000;0000;0227;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;38;Inibidores do fator de necrose tumoral alfa (TNF-a);0604380011;ADALIMUMABE 40 MG INJETAVEL (POR SERINGA PREENCHIDA);3;I;0003;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;38;Inibidores do fator de necrose tumoral alfa (TNF-a);0604380089;GOLIMUMABE 50 MG INJETÁVEL (POR SERINGA PREENCHIDA;3;I;0002;9999;0000;0216;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;39;Interferonas;0604390033;ALFAINTERFERONA 2B 10.000.000 UI INJETAVEL (POR FRASCO-AMPOLA);3;I;0023;9999;0000;0000;1571;000000000000;000000026245;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;39;Interferonas;0604390092;BETAINTERFERONA 1A 6.000.000 UI (30 MCG) INJETAVEL (POR FRASCO-AMPOLA, SERINGA PREENCHIDA OU CANETA PREENCHIDA);3;I;0005;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;39;Interferonas;0604390084;BETAINTERFERONA 1A 6.000.000 UI (22 MCG) INJETAVEL (POR SERINGA PREENCHIDA);3;I;0014;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;39;Interferonas;0604390114;BETAINTERFERONA 1B 9.600.000 UI (300MCG) INJETAVEL (POR FRASCO-AMPOLA);3;I;0016;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;39;Interferonas;0604390025;ALFAINTERFERONA 2B 5.000.000 UI INJETAVEL (POR FRASCO-AMPOLA);3;I;0046;9999;0000;0000;1571;000000000000;000000013803;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;39;Interferonas;0604390106;BETAINTERFERONA 1A 12.000.000 UI (44 MCG) INJETAVEL (POR SERINGA PREENCHIDA);3;I;0014;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;39;Interferonas;0604390017;ALFAINTERFERONA 2B 3.000.000 UI INJETAVEL (POR FRASCO-AMPOLA);3;I;0077;9999;0000;0000;1571;000000000000;000000009233;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;40;Medicamentos para tratamento da hipercalemia e hiperfosfatemia;0604400012;SEVELAMER 800 MG (POR COMPRIMIDO);3;I;0279;9999;0000;0012;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;41;Medicamentos utilizados na dependência de opióides;0604410018;METADONA 5 MG (POR COMPRIMIDO);3;I;0248;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;41;Medicamentos utilizados na dependência de opióides;0604410026;METADONA 10 MG (POR COMPRIMIDO);3;I;0124;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;41;Medicamentos utilizados na dependência de opióides;0604410034;METADONA 10 MG/ML INJETAVEL (POR AMPOLA DE 1 ML);3;I;0124;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;42;Mineralocorticóides;0604420013;FLUDROCORTISONA 0,1 MG (POR COMPRIMIDO);3;I;0124;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;43;Modulador seletivo de receptor de estrogênio;0604430019;RALOXIFENO 60 MG (POR COMPRIMIDO);3;I;0031;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;44;Mucolíticos;0604440014;ALFADORNASE 2,5 MG (POR AMPOLA);3;I;0062;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;45;Nucleosídeo e nucleotídeo (excl. inibidores da transcriptase reversa);;;;;;;;;;;;;;;;
06;04;Medicamentos;Componente especializado da assistência farmacêutica;46;Nucleosídeo e nucleotídeo, Inibidor da transcriptase reversa;;;;;;;;;;;;;;;;
06;04;Medicamentos;Componente especializado da assistência farmacêutica;47;Outras preparações antianêmicas;0604470053;ALFAEPOETINA 10.000 UI INJETAVEL (POR FRASCO-AMPOLA);3;I;0030;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;47;Outras preparações antianêmicas;0604470045;ALFAEPOETINA 4.000 UI INJETAVEL (POR FRASCO-AMPOLA);3;I;0056;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;47;Outras preparações antianêmicas;0604470029;ALFAEPOETINA 2.000 UI INJETAVEL (POR FRASCO-AMPOLA);3;I;0037;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;47;Outras preparações antianêmicas;0604470037;ALFAEPOETINA 3.000 UI INJETAVEL (POR FRASCO-AMPOLA);3;I;0037;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;47;Outras preparações antianêmicas;0604470010;ALFAEPOETINA 1.000 UI INJETAVEL (POR FRASCO-AMPOLA);3;I;0060;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;48;Outros agentes citotóxicos;0604480024;HIDROXIUREIA 100 MG (POR COMPRIMIDO REVESTIDO);3;I;0272;9999;0000;0000;1571;000000000000;000000000445;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;48;Outros agentes citotóxicos;0604480016;HIDROXIUREIA 500 MG (POR CAPSULA);3;I;0217;9999;0000;0000;1571;000000000000;000000000120;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;49;Outros agentes dopaminérgicos;0604490011;ENTACAPONA 200 MG (POR COMPRIMIDO);3;I;0310;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;49;Outros agentes dopaminérgicos;0604490020;TOLCAPONA 100 MG (POR COMPRIMIDO);3;I;0186;9999;0000;0000;1571;000000000000;000000000315;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;50;Outros antiepilépticos;0604500114;LEVETIRACETAM 750 MG (POR COMPRIMIDO);3;I;0124;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;50;Outros antiepilépticos;0604500092;LEVETIRACETAM 100 MG /ML SOLUÇÃO ORAL (POR FRASCO DE 150 ML);3;I;0007;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;50;Outros antiepilépticos;0604500130;LEVETIRACETAM 500 MG (POR COMPRIMIDO);3;I;0186;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;50;Outros antiepilépticos;0604500106;LEVETIRACETAM 250 MG (POR COMPRIMIDO);3;I;0372;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;50;Outros antiepilépticos;0604500149;LEVETIRACETAM 1000 MG (POR COMPRIMIDO);3;I;0093;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;50;Outros antiepilépticos;0604500068;TOPIRAMATO 25 MG (POR COMPRIMIDO);3;I;0496;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;50;Outros antiepilépticos;0604500076;TOPIRAMATO 50 MG (POR COMPRIMIDO);3;I;0248;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;50;Outros antiepilépticos;0604500017;GABAPENTINA 300 MG (POR CAPSULA);3;I;0372;9999;0000;0036;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;50;Outros antiepilépticos;0604500084;TOPIRAMATO 100 MG (POR COMPRIMIDO);3;I;0124;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;50;Outros antiepilépticos;0604500041;LAMOTRIGINA 50 MG (POR COMPRIMIDO);3;I;0434;9999;0000;0024;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;50;Outros antiepilépticos;0604500033;LAMOTRIGINA 25 MG (POR COMPRIMIDO);3;I;0868;9999;0000;0024;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;50;Outros antiepilépticos;0604500025;GABAPENTINA 400 MG (POR CAPSULA);3;I;0279;9999;0000;0036;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;50;Outros antiepilépticos;0604500050;LAMOTRIGINA 100 MG (POR COMPRIMIDO);3;I;0217;9999;0000;0024;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;50;Outros antiepilépticos;0604500122;LEVETIRACETAM 100 MG/ML SOLUÇÃO ORAL (POR FRASCO DE 100 ML);3;I;0010;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;51;Outros antipsicóticos;0604510020;RISPERIDONA 2 MG (POR COMPRIMIDO);3;I;0155;9999;0000;0000;1571;000000000000;000000000011;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;51;Outros antipsicóticos;0604510012;RISPERIDONA 1 MG (POR COMPRIMIDO);3;I;0310;9999;0000;0000;1571;000000000000;000000000010;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;51;Outros antipsicóticos;0604510039;RISPERIDONA 3 MG (POR COMPRIMIDO);3;I;0093;9999;0000;0000;1571;000000000000;000000000017;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;51;Outros antipsicóticos;0604510047;RISPERIDONA 1,0 MG/ML SOLUÇÃO ORAL (POR FRASCO DE 30 ML);3;I;0011;9999;0000;0060;1571;000000000000;000000002141;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;52;Outros imunoestimulantes;0604520026;GLATIRÂMER 40 MG INJETÁVEL (POR SERINGA PREENCHIDA);3;I;0014;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;52;Outros imunoestimulantes;0604520018;GLATIRAMER 20 MG INJETAVEL (POR SERINGA PREENCHIDA );3;I;0031;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;53;Outros imunossupressores;0604530013;AZATIOPRINA 50 MG (POR COMPRIMIDO);3;I;0248;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;53;Outros imunossupressores;0604530030;METOTREXATO 25 MG/ML INJETAVEL (POR AMPOLA DE 2 ML);3;I;0005;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;53;Outros imunossupressores;0604530021;METOTREXATO 2,5 MG (POR COMPRIMIDO);3;I;0060;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;54;Outros medicamentos do sistema nervoso;0604540060;TAFAMIDIS 20 MG CÁPSULA;3;I;0031;9999;0000;0216;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;54;Outros medicamentos do sistema nervoso;0604540043;TERIFLUNOMIDA 14 MG (POR COMPRIMIDO);3;I;0031;9999;0000;0216;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;54;Outros medicamentos do sistema nervoso;0604540019;RILUZOL 50 MG (POR COMPRIMIDO);3;I;0062;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;54;Outros medicamentos do sistema nervoso;0604540027;FUMARATO DE DIMETILA 120 MG (POR CÁPSULA);3;I;0014;9999;0000;0216;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;54;Outros medicamentos do sistema nervoso;0604540035;FUMARATO DE DIMETILA 240 MG (POR CÁPSULA);3;I;0062;9999;0000;0216;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;54;Outros medicamentos do sistema nervoso;0604540078;MEMANTINA 10 MG (POR COMPRIMIDO);3;I;0062;9999;0000;0480;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;55;Outros relaxantes musculares de ação periférica;0604550022;TOXINA BOTULINICA TIPO A 500 U INJETAVEL (POR FRASCO-AMPOLA);3;I;0005;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;55;Outros relaxantes musculares de ação periférica;0604550014;TOXINA BOTULINICA TIPO A 100 U INJETAVEL (POR FRASCO-AMPOLA);3;I;0008;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;56;Penicilamina e agentes similares;0604560010;PENICILAMINA 250 MG (POR CAPSULA);3;I;0186;9999;0000;0000;1571;000000000000;000000002746;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;57;Preparações de calcitonina;0604570031;CALCITONINA 200 UI/DOSE SPRAY NASAL (POR FRASCO);3;I;0005;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;57;Preparações de calcitonina;0604570023;CALCITONINA 100 UI INJETAVEL (POR AMPOLA);3;I;0031;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;57;Preparações de calcitonina;0604570015;CALCITONINA 50 UI INJETAVEL (POR AMPOLA);3;I;0062;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;58;Preparações de enzimas;0604580010;PANCREATINA 10.000 UI (POR CAPSULA);3;I;3100;9999;0000;0000;1571;000000000000;000000000098;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;58;Preparações de enzimas;0604580029;PANCREATINA 25000 UI (POR CAPSULA);3;I;1240;9999;0000;0000;1571;000000000000;000000000193;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;59;Retinóides para tratamento da acne;0604590016;ISOTRETINOINA 10 MG (POR CAPSULA);3;I;0620;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;59;Retinóides para tratamento da acne;0604590024;ISOTRETINOINA 20 MG (POR CAPSULA);3;I;0310;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;60;Retinóides para tratamento da psoríase;0604600020;ACITRETINA 25 MG (POR CAPSULA);3;I;0093;9999;0000;0000;1571;000000000000;000000000673;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;60;Retinóides para tratamento da psoríase;0604600011;ACITRETINA 10 MG (POR CAPSULA);3;I;0217;9999;0000;0000;1571;000000000000;000000000274;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;61;Somatropina e agonistas da somatropina;0604610017;SOMATROPINA 4 UI INJETÁVEL (POR FRASCO-AMPOLA);3;I;0093;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;61;Somatropina e agonistas da somatropina;0604610025;SOMATROPINA 12 UI INJETAVEL (POR FRASCO-AMPOLA);3;I;0031;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;61;Somatropina e agonistas da somatropina;0604610033;SOMATROPINA 16UI INJETÀVEL (POR FRASCO AMPOLA);3;I;0093;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;62;Vitamina D e análogos, incluido combinação dos dois;0604620020;ALFACALCIDOL 1,0 MCG (POR CAPSULA);3;I;0186;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;62;Vitamina D e análogos, incluido combinação dos dois;0604620039;CALCITRIOL 0,25 MCG (POR CAPSULA);3;I;0930;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;62;Vitamina D e análogos, incluido combinação dos dois;0604620047;CALCITRIOL 1,0 MCG INJETAVEL (POR AMPOLA);3;I;0124;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;62;Vitamina D e análogos, incluido combinação dos dois;0604620012;ALFACALCIDOL 0,25 MCG (POR CAPSULA);3;I;0744;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;63;Produtos diversos para o trato alimentar ou metabolismo;0604630069;SAPROPTERINA 100 MG (POR COMPRIMIDO);3;I;0330;9999;0000;0120;0851;000000000000;000000010862;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;63;Produtos diversos para o trato alimentar ou metabolismo;0604630077;TRIENTINA 250 MG (POR CÁPSULA);3;I;0248;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;63;Produtos diversos para o trato alimentar ou metabolismo;0604630042;ÁCIDO URSODESOXICÓLICO 150 MG (POR COMPRIMIDO);3;I;0310;9999;0000;0000;1571;000000000000;000000000290;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;63;Produtos diversos para o trato alimentar ou metabolismo;0604630018;MIGLUSTATE 100 MG (POR CAPSULA);3;I;0093;9999;0000;0216;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;63;Produtos diversos para o trato alimentar ou metabolismo;0604630026;BIOTINA 2,5 MG CÁPSULA;3;I;0248;9999;0000;0000;1571;000000000000;000000000000;000000000000;02;"";9999;202510
06;04;Medicamentos;Componente especializado da assistência farmacêutica;63;Produtos diversos para o trato alimentar ou metabolismo;0604630034;ÁCIDO URSODESOXICÓLICO 50 MG (POR COMPRIMIDO);3;I;0930;9999;0000;0000;1571;000000000000;000000000117;000000000000;02;"";9999;202510
