"co_grupo";"no_grupo";"co_sub_grupo";"no_sub_grupo";"co_forma_organizacao";"no_forma_organizacao";"co_procedimento";"no_procedimento";"qt_maxima_execucao";"qt_dias_permanencia";"qt_pontos";"vl_idade_minima";"vl_idade_maxima";"vl_servico_hospitalar";"vl_servico_ambulatorial";"vl_servico_profissional";"qt_tempo_permanencia";"dt_competencia"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"03";"OPM em ortopedia                                                                                    ";"0702031135";"PROTESE INTERFALANGEANA                                                                                                                                                                                                                                   ";"0004";"9999";"0000";"9999";"9999";"0000031542";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"03";"OPM em ortopedia                                                                                    ";"0702031143";"PROTESE METACARPO-FALANGEANA                                                                                                                                                                                                                              ";"0004";"9999";"0000";"9999";"9999";"0000031542";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"03";"OPM em ortopedia                                                                                    ";"0702031151";"PROTESE NAO CONVENCIONAL ARTICULADA DISTAL DE MEMBRO INFERIOR                                                                                                                                                                                             ";"0001";"9999";"0000";"9999";"9999";"0000405961";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"03";"OPM em ortopedia                                                                                    ";"0702030740";"PARAFUSO MALEOLAR                                                                                                                                                                                                                                         ";"0005";"9999";"0000";"9999";"9999";"0000002189";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"03";"OPM em ortopedia                                                                                    ";"0702030759";"PARAFUSO METALICO DE INTERFERENCIA                                                                                                                                                                                                                        ";"0002";"9999";"0000";"9999";"9999";"0000015438";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"03";"OPM em ortopedia                                                                                    ";"0702030767";"PARAFUSO P/ COMPONENTE ACETABULAR                                                                                                                                                                                                                         ";"0005";"9999";"0000";"9999";"9999";"0000010967";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"03";"OPM em ortopedia                                                                                    ";"0702030783";"PARAFUSO CANULADO DE TITANIO AUTO-ROSCANTE PARA FIXACAO DE ODONTOIDE                                                                                                                                                                                      ";"0002";"9999";"0000";"9999";"9999";"0000067275";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"03";"OPM em ortopedia                                                                                    ";"0702030791";"PINO DE KNOWLES                                                                                                                                                                                                                                           ";"0008";"9999";"0000";"9999";"9999";"0000004858";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"03";"OPM em ortopedia                                                                                    ";"0702031070";"PLACA SEMITUBULAR 2,7 MM (INCLUI PARAFUSOS)                                                                                                                                                                                                               ";"0002";"9999";"0000";"9999";"9999";"0000014664";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"03";"OPM em ortopedia                                                                                    ";"0702031089";"PLACA SEMITUBULAR 3,5 MM (INCLUI PARAFUSOS)                                                                                                                                                                                                               ";"0002";"9999";"0000";"9999";"9999";"0000014664";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"03";"OPM em ortopedia                                                                                    ";"0702031097";"PLACA SEMITUBULAR 4,5 MM (INCLUI PARAFUSOS)                                                                                                                                                                                                               ";"0001";"9999";"0000";"9999";"9999";"0000017720";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"03";"OPM em ortopedia                                                                                    ";"0702031283";"TELA DE RECONSTRUCAO ACETABULAR                                                                                                                                                                                                                           ";"0001";"9999";"0000";"9999";"9999";"0000039688";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"03";"OPM em ortopedia                                                                                    ";"0702031259";"RESTRITOR DE CIMENTO FEMORAL/UMERAL                                                                                                                                                                                                                       ";"0001";"9999";"0000";"9999";"9999";"0000002880";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"03";"OPM em ortopedia                                                                                    ";"0702031267";"SISTEMA DE FIXACAO OCCIPITO-CERVICAL ASSOCIADO A PARAFUSO GANCHO E FIO                                                                                                                                                                                    ";"0002";"9999";"0000";"9999";"9999";"0000145963";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"03";"OPM em ortopedia                                                                                    ";"0702031275";"SISTEMA DE GUIAS E INJECAO DE MATERIAL PROPRIO A VERTEBROPLASTIA                                                                                                                                                                                          ";"0003";"9999";"0000";"9999";"9999";"0000044500";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"03";"OPM em ortopedia                                                                                    ";"0702031321";"PARAFUSO BLOQUEADO                                                                                                                                                                                                                                        ";"0010";"9999";"0000";"9999";"9999";"0000002160";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"03";"OPM em ortopedia                                                                                    ";"0702031291";"TELA DE RECONSTRUCAO FEMORAL                                                                                                                                                                                                                              ";"0001";"9999";"0000";"9999";"9999";"0000033422";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"03";"OPM em ortopedia                                                                                    ";"0702031305";"PLACA 1/3 TUBULAR 2,7MM (INCLUI PARAFUSOS)                                                                                                                                                                                                                ";"0001";"9999";"0000";"9999";"9999";"0000009300";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"03";"OPM em ortopedia                                                                                    ";"0702031313";"PLACA EM L 1,5MM (INCLUI PARAFUSOS)                                                                                                                                                                                                                       ";"0002";"9999";"0000";"9999";"9999";"0000029342";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"03";"OPM em ortopedia                                                                                    ";"0702031364";"MINI PLACA EM T OU L (INCLUI PARAFUSO)                                                                                                                                                                                                                    ";"0005";"9999";"0000";"9999";"9999";"0000010200";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"03";"OPM em ortopedia                                                                                    ";"0702031330";"PLACA EM T 2,0MM (INCLUI PARAFUSOS)                                                                                                                                                                                                                       ";"0002";"9999";"0000";"9999";"9999";"0000010200";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"03";"OPM em ortopedia                                                                                    ";"0702030805";"PINO DE SHANTZ                                                                                                                                                                                                                                            ";"0006";"9999";"0000";"9999";"9999";"0000002845";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"03";"OPM em ortopedia                                                                                    ";"0702031356";"PLACA RETA DE 2,0MM (INCLUI PARAFUSOS)                                                                                                                                                                                                                    ";"0005";"9999";"0000";"9999";"9999";"0000012280";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"03";"OPM em ortopedia                                                                                    ";"0702031178";"PROTESE NAO CONVENCIONAL ARTICULADA PROXIMAL DE MEMBRO INFERIOR                                                                                                                                                                                           ";"0001";"9999";"0000";"9999";"9999";"0000354936";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"03";"OPM em ortopedia                                                                                    ";"0702031186";"PROTESE NAO CONVENCIONAL ARTICULADA PROXIMAL DE MEMBRO SUPERIOR                                                                                                                                                                                           ";"0002";"9999";"0000";"9999";"9999";"0000224170";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"03";"OPM em ortopedia                                                                                    ";"0702031194";"PROTESE NAO CONVENCIONAL BI-ARTICULADA TOTAL                                                                                                                                                                                                              ";"0002";"9999";"0000";"9999";"9999";"0000560426";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"03";"OPM em ortopedia                                                                                    ";"0702031160";"PROTESE NAO CONVENCIONAL ARTICULADA DISTAL DE MEMBRO SUPERIOR                                                                                                                                                                                             ";"0001";"9999";"0000";"9999";"9999";"0000348709";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"03";"OPM em ortopedia                                                                                    ";"0702031208";"PROTESE NAO CONVENCIONAL DIAFISARIA                                                                                                                                                                                                                       ";"0002";"9999";"0000";"9999";"9999";"0000220955";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"03";"OPM em ortopedia                                                                                    ";"0702031348";"FIO DE KIRSCHNER                                                                                                                                                                                                                                          ";"0008";"9999";"0000";"9999";"9999";"0000001300";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"04";"OPM em assistência cardiovascular                                                                   ";"0702040010";"AGULHA P/ PUNCAO TRANSEPTAL                                                                                                                                                                                                                               ";"0001";"9999";"0000";"9999";"9999";"0000032451";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"04";"OPM em assistência cardiovascular                                                                   ";"0702040029";"ANEL P/ ANELOPLASTIA VALVULAR                                                                                                                                                                                                                             ";"0002";"9999";"0000";"9999";"9999";"0000021812";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"04";"OPM em assistência cardiovascular                                                                   ";"0702040452";"PATCH INORGANICO (50 CM2)                                                                                                                                                                                                                                 ";"0001";"9999";"0000";"9999";"9999";"0000009800";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"04";"OPM em assistência cardiovascular                                                                   ";"0702040037";"BAINHA P/ PUNCAO TRANSEPTAL                                                                                                                                                                                                                               ";"0002";"9999";"0000";"9999";"9999";"0000032451";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"04";"OPM em assistência cardiovascular                                                                   ";"0702040541";"PROTESE VALVULAR BIOLOGICA                                                                                                                                                                                                                                ";"0002";"9999";"0000";"9999";"9999";"0000152948";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"04";"OPM em assistência cardiovascular                                                                   ";"0702040550";"PROTESE VALVULAR BIOLOGICA S/ SUPORTE / ANEL                                                                                                                                                                                                              ";"0002";"9999";"0000";"9999";"9999";"0000106000";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"04";"OPM em assistência cardiovascular                                                                   ";"0702040568";"PROTESE VALVULAR MECANICA DE BAIXO PERFIL (DISCO)                                                                                                                                                                                                         ";"0002";"9999";"0000";"9999";"9999";"0000159109";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"04";"OPM em assistência cardiovascular                                                                   ";"0702040576";"PROTESE VALVULAR MECANICA DE DUPLO FOLHETO                                                                                                                                                                                                                ";"0002";"9999";"0000";"9999";"9999";"0000369150";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"04";"OPM em assistência cardiovascular                                                                   ";"0702040428";"MARCAPASSO CARDIACO MULTIPROGRAMAVEL DE CAMARA UNICA                                                                                                                                                                                                      ";"0002";"9999";"0000";"9999";"9999";"0000432434";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"04";"OPM em assistência cardiovascular                                                                   ";"0702040436";"MARCAPASSO MULTI-SITIO                                                                                                                                                                                                                                    ";"0001";"9999";"0000";"9999";"9999";"0001572016";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"04";"OPM em assistência cardiovascular                                                                   ";"0702040444";"PATCH INORGANICO (20 CM2)                                                                                                                                                                                                                                 ";"0002";"9999";"0000";"9999";"9999";"0000008881";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"04";"OPM em assistência cardiovascular                                                                   ";"0702040614";"STENT FARMACOLÓGICO PARA ARTERIA CORONARIA                                                                                                                                                                                                                ";"0002";"9999";"0000";"9999";"9999";"0000203450";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"04";"OPM em assistência cardiovascular                                                                   ";"0702040460";"PATCH ORGANICO (20 CM2)                                                                                                                                                                                                                                   ";"0002";"9999";"0000";"9999";"9999";"0000009010";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"04";"OPM em assistência cardiovascular                                                                   ";"0702040479";"PATCH ORGANICO (50 CM2)                                                                                                                                                                                                                                   ";"0001";"9999";"0000";"9999";"9999";"0000011305";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"04";"OPM em assistência cardiovascular                                                                   ";"0702040487";"STENT FARMACOLÓGICO PARA ARTÉRIA PERIFÉRICA                                                                                                                                                                                                               ";"0001";"9999";"0000";"9999";"9999";"0000211336";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"04";"OPM em assistência cardiovascular                                                                   ";"0702040517";"STENT PARA ARTÉRIA PERIFÉRICA                                                                                                                                                                                                                             ";"0002";"9999";"0000";"9999";"9999";"0000203450";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"04";"OPM em assistência cardiovascular                                                                   ";"0702040533";"STENT PARA ARTÉRIA CORONARIA                                                                                                                                                                                                                              ";"0002";"9999";"0000";"9999";"9999";"0000203450";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"04";"OPM em assistência cardiovascular                                                                   ";"0702040231";"ELETRODO DE CARDIOVERSOR DESFIBRILADOR                                                                                                                                                                                                                    ";"0001";"9999";"0000";"9999";"9999";"0000707427";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"04";"OPM em assistência cardiovascular                                                                   ";"0702040240";"ELETRODO ENDOCARDICO DEFINITIVO                                                                                                                                                                                                                           ";"0002";"9999";"0000";"9999";"9999";"0000097370";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"04";"OPM em assistência cardiovascular                                                                   ";"0702040258";"ELETRODO EPICARDICO DEFINITIVO                                                                                                                                                                                                                            ";"0002";"9999";"0000";"9999";"9999";"0000097370";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"04";"OPM em assistência cardiovascular                                                                   ";"0702040266";"ELETRODO P/ MARCAPASSO TEMPORARIO ENDOCARDICO                                                                                                                                                                                                             ";"0001";"9999";"0000";"9999";"9999";"0000022178";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"04";"OPM em assistência cardiovascular                                                                   ";"0702040584";"SISTEMA DE COLOCACAO DE COILS                                                                                                                                                                                                                             ";"0001";"9999";"0000";"9999";"9999";"0000125000";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"04";"OPM em assistência cardiovascular                                                                   ";"0702040592";"SISTEMA DE ELETRODOS P/ ESTIMULACAO MULTI-SITIO                                                                                                                                                                                                           ";"0001";"9999";"0000";"9999";"9999";"0000598012";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"04";"OPM em assistência cardiovascular                                                                   ";"0702040606";"SISTEMA DE PROTECAO DISTAL PARA CAROTIDA E/OU CORONARIA                                                                                                                                                                                                   ";"0001";"9999";"0000";"9999";"9999";"0000281520";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"04";"OPM em assistência cardiovascular                                                                   ";"0702040312";"ENXERTO ARTERIAL INORGANICO VALVADO (CONDUTO VALVADO)                                                                                                                                                                                                     ";"0001";"9999";"0000";"9999";"9999";"0000401240";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"04";"OPM em assistência cardiovascular                                                                   ";"0702040320";"ENXERTO ARTERIAL TUBULAR BIFURCADO INORGANICO C/ COLAGENO                                                                                                                                                                                                 ";"0001";"9999";"0000";"9999";"9999";"0000060957";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"04";"OPM em assistência cardiovascular                                                                   ";"0702040339";"ENXERTO ARTERIAL TUBULAR INORGANICO C/ COLAGENO                                                                                                                                                                                                           ";"0001";"9999";"0000";"9999";"9999";"0000042090";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"04";"OPM em assistência cardiovascular                                                                   ";"0702040347";"ENXERTO ARTERIAL TUBULAR ORGANICO                                                                                                                                                                                                                         ";"0001";"9999";"0000";"9999";"9999";"0000032746";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"04";"OPM em assistência cardiovascular                                                                   ";"0702040355";"ENXERTO ARTERIAL TUBULAR VALVADO ORGANICO                                                                                                                                                                                                                 ";"0001";"9999";"0000";"9999";"9999";"0000131396";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"04";"OPM em assistência cardiovascular                                                                   ";"0702040363";"ENXERTO TUBULAR DE POLITETRAFLUORETILENO DE ÁTÉ 20CM (PTFE)                                                                                                                                                                                               ";"0020";"9999";"0000";"9999";"9999";"0000002527";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"04";"OPM em assistência cardiovascular                                                                   ";"0702040371";"ENXERTO TUBULAR DE POLITETRAFLUORETILENO DE ATÉ 70CM (PTFE)                                                                                                                                                                                               ";"0070";"9999";"0000";"9999";"9999";"0000002527";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"04";"OPM em assistência cardiovascular                                                                   ";"0702040380";"FIO GUIA DIRIGIVEL PARA ANGIOPLASTIA                                                                                                                                                                                                                      ";"0002";"9999";"0000";"9999";"9999";"0000019545";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"04";"OPM em assistência cardiovascular                                                                   ";"0702040398";"GUIA E FILTRO P/ VEIA CAVA                                                                                                                                                                                                                                ";"0002";"9999";"0000";"9999";"9999";"0000358000";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"04";"OPM em assistência cardiovascular                                                                   ";"0702040401";"INTRODUTOR DE PUNCAO P/ IMPLANTACAO DE ELETRODO ENDOCARDICO                                                                                                                                                                                               ";"0002";"9999";"0000";"9999";"9999";"0000012689";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"04";"OPM em assistência cardiovascular                                                                   ";"0702040410";"MARCAPASSO CARDIACO MULTIPROGRAMAVEL DE CAMARA DUPLA                                                                                                                                                                                                      ";"0001";"9999";"0000";"9999";"9999";"0000522525";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"04";"OPM em assistência cardiovascular                                                                   ";"0702040142";"CATETER MULTIPOLAR TERAPEUTICO (QUADRI, DECA, DUODECAPOLAR, ETC)                                                                                                                                                                                          ";"0001";"9999";"0000";"9999";"9999";"0000141037";"0000000000";"0000000000";"9999";"201904"
"07";"Órteses, próteses e materiais especiais                                                             ";"02";"Órteses, próteses e materiais especiais relacionados ao ato cirúrgico                               ";"04";"OPM em assistência cardiovascular                                                                   ";"0702040150";"CATETER VENOSO CENTRAL DUPLO LUMEN                                                                                                                                                                                                                        ";"0002";"9999";"0000";"9999";"9999";"0000009748";"0000000000";"0000000000";"9999";"201904"
